FrameIndex;EpochTime;Marker
259;1759494288.0452197;
260;1759494288.0772586;
261;1759494288.1091108;
262;1759494288.1388881;
263;1759494288.1726685;
264;1759494288.2050276;
265;1759494288.2514782;
266;1759494288.282255;
267;1759494288.3146977;
268;1759494288.347975;
269;1759494288.381109;
270;1759494288.4138515;
271;1759494288.4435246;
272;1759494288.4751859;
273;1759494288.5073133;
274;1759494288.538951;
275;1759494288.5744646;
276;1759494288.6035082;
277;1759494288.649767;
278;1759494288.6820598;
279;1759494288.7168226;
280;1759494288.7492263;
281;1759494288.7811062;
282;1759494288.8126812;
283;1759494288.845039;
284;1759494288.8741114;
285;1759494288.907925;
286;1759494288.9373946;
287;1759494288.971923;
288;1759494289.0042355;
289;1759494289.051157;
290;1759494289.082478;
291;1759494289.114112;
292;1759494289.1502912;
293;1759494289.1807103;
294;1759494289.2136807;
295;1759494289.244079;
296;1759494289.277643;
297;1759494289.3079984;
298;1759494289.3399882;
299;1759494289.370175;
300;1759494289.4032495;
301;1759494289.4529192;
302;1759494289.4840662;
303;1759494289.514294;
304;1759494289.545248;
305;1759494289.5807164;
306;1759494289.6099997;
307;1759494289.6481454;
308;1759494289.6780381;
309;1759494289.7082026;
310;1759494289.740655;
311;1759494289.7752466;
312;1759494289.8055563;
313;1759494289.8513033;
314;1759494289.8880048;
315;1759494289.92151;
316;1759494289.9502366;
317;1759494289.9787204;
318;1759494290.012641;
319;1759494290.0449512;
320;1759494290.074454;
321;1759494290.109277;
322;1759494290.1395407;
323;1759494290.1709795;
324;1759494290.2038844;
325;1759494290.24834;
326;1759494290.281052;
327;1759494290.3171103;
328;1759494290.3464355;
329;1759494290.3815663;
330;1759494290.410188;
331;1759494290.4423718;
332;1759494290.474527;
333;1759494290.508527;
334;1759494290.542806;
335;1759494290.5717587;
336;1759494290.603334;
337;1759494290.6533866;
338;1759494290.6874745;
339;1759494290.7167645;
340;1759494290.749855;
341;1759494290.7823875;
342;1759494290.8122823;
343;1759494290.8439791;
344;1759494290.875679;
345;1759494290.91051;
346;1759494290.9424756;
347;1759494290.9787412;
348;1759494291.007511;
349;1759494291.0526772;
350;1759494291.084217;
351;1759494291.118425;
352;1759494291.1517856;
353;1759494291.1811876;
354;1759494291.2113066;
355;1759494291.2435699;
356;1759494291.2766593;
357;1759494291.3110855;
358;1759494291.341801;
359;1759494291.373727;
360;1759494291.4061327;
361;1759494291.4522583;
362;1759494291.4827325;
363;1759494291.5143406;
364;1759494291.5478785;
365;1759494291.5816376;
366;1759494291.615107;
367;1759494291.6455503;
368;1759494291.6746435;
369;1759494291.7089581;
370;1759494291.7392645;
371;1759494291.7732503;
372;1759494291.8047035;
373;1759494291.8588777;
374;1759494291.8879392;
375;1759494291.917517;
376;1759494291.9486878;
377;1759494291.9804757;
378;1759494292.0125961;
379;1759494292.050243;
380;1759494292.0796816;
381;1759494292.109468;
382;1759494292.1403039;
383;1759494292.1737447;
384;1759494292.2048745;
385;1759494292.2497373;
386;1759494292.284744;
387;1759494292.3151271;
388;1759494292.3456156;
389;1759494292.3800614;
390;1759494292.4121242;
391;1759494292.442694;
392;1759494292.4746938;
393;1759494292.5115595;
394;1759494292.5413196;
395;1759494292.5736978;
396;1759494292.605205;
397;1759494292.6544757;
398;1759494292.68744;
399;1759494292.7189;
400;1759494292.74873;
401;1759494292.7813194;
402;1759494292.8134437;
403;1759494292.8455508;
404;1759494292.8759294;
405;1759494292.9080057;
406;1759494292.9418178;
407;1759494292.971686;
408;1759494293.0066419;
409;1759494293.053003;
410;1759494293.0837276;
411;1759494293.1160674;
412;1759494293.154557;
413;1759494293.182583;
414;1759494293.2144525;
415;1759494293.2465448;
416;1759494293.27775;
417;1759494293.3090796;
418;1759494293.341694;
419;1759494293.3783393;
420;1759494293.4051437;
421;1759494293.4558427;
422;1759494293.4853554;
423;1759494293.5174158;
424;1759494293.5481021;
425;1759494293.5836234;
426;1759494293.613987;
427;1759494293.6466656;
428;1759494293.6796598;
429;1759494293.7080019;
430;1759494293.741264;
431;1759494293.7752502;
432;1759494293.808358;
433;1759494293.8508992;
434;1759494293.884644;
435;1759494293.917086;
436;1759494293.946202;
437;1759494293.9810588;
438;1759494294.0127723;
439;1759494294.0422215;
440;1759494294.0748396;
441;1759494294.1060324;
442;1759494294.1403499;
443;1759494294.1710865;
444;1759494294.2048888;
445;1759494294.254505;
446;1759494294.2826924;
447;1759494294.3150003;
448;1759494294.3482783;
449;1759494294.3788981;
450;1759494294.4105375;
451;1759494294.446866;
452;1759494294.474206;
