EpochTime;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10
1759494951.8716311;57796.29;51904.83;34200.88;36122.58;49842.10;39494.88;30500.00;48273.02;26670.99;68908.17
1759494951.9846752;57655.18;51844.26;34235.96;36272.96;49956.87;39327.43;30469.43;48218.24;26644.71;69092.01
1759494952.097684;57655.18;51542.86;34271.09;35713.01;50361.45;38830.52;30500.00;48273.02;26644.71;68908.17
1759494952.210597;57655.18;51844.26;34875.00;35492.03;50419.62;38422.53;31181.82;48714.29;26750.00;68270.55
1759494952.323606;58509.39;51542.86;36122.58;37308.76;51125.00;39119.41;32633.11;48714.29;26776.39;68633.80
1759494952.436875;58365.75;52209.22;41221.05;43472.38;51303.50;40912.01;34767.48;50072.01;26908.79;68816.53
1759494952.5495539;62671.05;54282.80;55797.93;60273.96;54347.45;44438.05;39578.95;53515.50;27041.92;68451.80
1759494952.662724;66323.52;56887.91;68725.08;79452.71;70210.84;46928.84;37269.74;54868.61;27527.21;68000.00
1759494952.77557;69461.92;63070.81;79452.71;95457.64;83863.70;47783.12;35602.30;53769.55;28133.56;67820.55
1759494952.888623;72831.58;70685.20;88404.39;112865.26;97800.52;48769.84;34982.92;52577.82;28984.72;68000.00
1759494953.0016682;75817.59;76999.99;97166.66;130179.05;109710.54;49386.68;34875.00;50947.37;29568.40;68090.01
1759494953.114638;77218.05;81432.84;103473.54;141799.98;117674.44;49386.68;35309.15;51844.26;29835.44;68270.55
1759494953.227666;78211.34;88675.70;114087.59;151583.81;124965.77;48492.96;35713.01;52763.49;29895.16;68270.55
1759494953.340553;78211.34;96852.24;124726.41;158541.03;127651.17;47675.17;35602.30;54089.52;30469.43;69276.59
1759494953.4537559;76244.27;106333.31;131999.98;163752.59;131999.98;47945.66;35091.25;55865.17;30838.71;68725.08
1759494953.5666602;74766.93;109135.38;137451.34;172159.44;137734.06;49048.89;34910.93;56203.12;31561.23;69000.00
1759494953.679567;73636.94;107812.70;133060.20;173847.77;138875.00;49670.64;34696.04;54282.80;31946.11;69184.21
1759494953.792795;72039.66;106150.77;134406.28;170912.17;136330.42;49104.97;34553.67;53515.50;32043.19;69461.92
1759494953.9055429;71746.10;105606.22;133865.02;170499.97;135775.86;49048.89;34518.20;53578.86;31720.93;69276.59
1759494954.018708;71164.44;105066.28;133327.56;170089.53;134951.25;49330.16;34341.46;53137.62;31688.92;69369.16
1759494954.13154;70494.88;104176.47;130179.05;168465.11;131999.98;48437.84;34095.89;52950.09;31497.63;69276.59
1759494954.244624;70494.88;103648.54;129411.77;166867.92;132263.67;48492.96;33991.30;52701.50;31434.16;69276.59
1759494954.357653;70305.32;103473.54;128400.67;166472.80;131214.27;49443.30;33748.76;52270.40;31181.82;68908.17
1759494954.4704928;69741.34;103648.54;129157.71;164521.75;131999.98;51065.69;33576.80;51542.86;30900.76;68725.08
1759494954.5835378;69092.01;105787.22;126418.47;170912.17;138302.50;60123.96;33100.92;50361.45;30317.07;68816.53
1759494954.6965911;69554.87;108754.73;125205.91;171326.14;149600.02;76459.02;33033.60;49217.39;29362.60;68908.17
1759494954.8095381;69369.16;100404.87;115752.32;164136.39;158541.03;90052.25;32402.18;48437.84;28022.21;67910.19
1759494954.922584;70399.98;97800.52;105245.75;157462.11;160000.05;101073.79;31276.17;49613.66;27256.43;68000.00
1759494955.0356102;70780.65;90894.74;91178.39;145453.48;156396.00;105066.28;29187.50;49499.99;26750.00;67910.19
1759494955.1486342;74456.12;84868.34;73738.56;129157.71;150586.22;104530.90;27636.36;48603.45;26435.48;68542.72
1759494955.261687;82634.13;75605.64;57937.89;101750.02;139451.63;93057.45;27229.51;50477.88;26228.05;68542.72
1759494955.3745291;83491.82;63474.37;44634.62;65551.02;110876.11;70589.95;27175.77;53515.50;26487.62;68542.72
1759494955.487626;77878.04;58725.80;40346.03;51542.86;83988.25;60955.81;27148.94;55264.16;26855.75;68816.53
1759494955.600606;74249.98;57165.19;38625.85;52950.09;66758.61;56612.56;27229.51;56271.07;26961.96;68816.53
1759494955.713561;72831.58;56681.22;38341.59;51723.40;64959.46;55865.17;27122.14;55865.17;26882.26;69000.00
1759494955.826557;70972.15;56339.13;37900.27;49217.39;63151.22;54089.52;26988.58;54607.13;26935.36;68270.55
1759494955.939633;68633.80;56203.12;37820.71;46823.53;61185.60;50014.40;27229.51;54868.61;27122.14;68542.72
1759494956.052601;66237.02;56203.12;37662.25;42953.13;56887.91;44389.10;27472.81;53326.09;26935.36;68816.53
1759494956.1655848;63070.81;56407.31;36576.07;40562.50;53515.50;40868.11;27994.45;50594.69;27068.63;69092.01
1759494956.2786481;61882.68;55530.12;34875.00;37980.02;53705.88;39285.71;30561.26;48714.29;27310.35;69092.01
1759494956.391525;60879.49;56271.07;34026.12;36767.12;54025.31;40649.52;31087.80;47406.77;27445.66;69092.01
1759494956.504529;60803.32;56544.02;34731.74;37741.38;53452.26;44145.38;31402.49;48218.24;27581.73;69276.59
1759494956.617496;60424.53;58294.12;46876.14;47193.55;51303.50;48273.02;33474.14;49499.99;27994.45;69000.00
1759494956.7305448;60273.96;59162.16;70876.30;65721.52;50303.38;50477.88;32600.00;49104.97;28783.54;69369.16
1759494956.843595;61339.51;59235.34;77878.04;80842.47;53263.16;51006.48;32271.08;48992.91;29716.42;69554.87
1759494956.9566221;62750.70;62830.50;81670.88;98120.00;68090.01;50361.45;32732.69;50419.62;30438.88;69554.87
1759494957.069589;64375.84;67109.80;83615.49;110485.30;88811.83;49784.85;33236.05;51422.98;30684.21;69092.01
1759494957.182574;64708.37;66237.02;82270.82;111664.69;95152.16;49217.39;33269.94;51243.90;30591.94;69369.16
1759494957.295548;65381.18;64875.60;79224.73;102951.47;88675.70;47945.66;32666.26;50361.45;30195.83;69276.59
1759494957.408491;65807.02;62750.70;75394.60;91893.80;79567.09;47246.73;31881.58;49161.14;29568.40;69000.00
1759494957.521544;65381.18;61108.86;67641.80;80725.20;79452.71;47729.11;31213.23;48382.82;28984.72;69092.01
1759494957.6345012;65466.02;60123.96;51363.19;67109.80;80608.20;50303.38;30653.42;48492.96;28442.33;69000.00
1759494957.747544;66671.25;58151.25;41803.11;57867.03;88539.90;56750.00;30045.06;49273.73;27994.45;68361.09
1759494957.86047;69834.85;57584.82;41622.87;58222.62;98441.17;66584.06;29216.60;49443.30;27527.21;68633.80
1759494957.97347;72039.66;56887.91;41044.09;55197.95;99251.67;68000.00;28669.29;49386.68;27472.81;68090.01
1759494958.086594;72831.58;56887.91;40693.11;55264.16;101750.02;70399.98;28329.61;48825.47;27256.43;67641.80
1759494958.1995049;73232.55;56957.05;40475.73;56612.56;105968.73;74044.77;28077.82;48881.20;27122.14;67463.77
1759494958.312521;73942.48;57026.31;40475.73;59162.16;108754.73;77218.05;28022.21;48825.47;26961.96;67463.77
1759494958.4255419;74044.77;57165.19;40088.22;59899.99;108565.24;76674.70;27856.12;48382.82;26961.96;66584.06
1759494958.5389068;75079.75;58943.39;40302.91;63151.22;107253.91;71454.37;27773.48;48218.24;26988.58;66671.25
1759494958.6514492;77767.43;65892.68;43519.99;73031.64;112663.67;70022.46;27609.03;47513.88;26988.58;65892.68
1759494958.764661;79567.09;72433.96;47783.12;84868.34;122606.73;72632.35;27663.73;47300.00;26829.27;65296.51
1759494958.877472;80842.47;77218.05;51542.86;93352.09;129411.77;76566.74;27500.00;47513.88;26723.63;64541.79
1759494958.9905338;82391.65;80142.87;54025.31;96073.41;130179.05;77437.08;27581.73;48108.95;26697.30;63881.80
1759494959.103539;82634.13;82512.75;56681.22;100404.87;133865.02;77878.04;27527.21;48603.45;26592.23;63070.81
1759494959.216444;82512.75;83988.25;59455.69;108376.29;138875.00;79111.13;27554.46;49048.89;26539.87;62750.70
1759494959.329453;81551.72;87598.53;62830.50;113473.66;139741.47;82270.82;27554.46;48548.16;26513.73;62830.50
1759494959.442529;79224.73;87199.99;62196.26;111664.69;137169.63;81670.88;27691.12;47837.21;26357.49;62750.70
1759494959.5555682;78546.86;86281.25;60349.17;105968.73;133060.20;79111.13;27718.54;47567.56;26331.54;62512.19
1759494959.668906;77657.07;85250.00;59751.35;103824.02;129922.42;76566.74;27773.48;48603.45;26409.46;62275.02
1759494959.781437;77767.43;85505.97;60803.32;103824.02;128400.67;72931.51;28077.82;50072.01;26618.46;62353.93
1759494959.894531;77327.45;88948.30;63555.57;101580.27;123776.66;63963.75;28612.36;51243.90;26882.26;64375.84
1759494960.0074701;77327.45;89774.20;65636.19;101410.98;120547.46;58581.40;28754.93;51965.51;27337.35;65892.68
1759494960.120467;76566.74;89774.20;68633.80;102605.81;117458.22;55797.93;29187.50;52331.69;27663.73;66933.87
1759494960.233408;76999.99;89913.05;73535.52;108565.24;116600.02;55330.48;29895.16;53326.09;28161.47;68270.55
1759494960.346611;76351.53;88404.39;80842.47;113677.70;113882.33;53137.62;30715.04;54737.64;28754.93;68542.72
1759494960.459466;73738.56;85250.00;86281.25;112462.68;107439.63;50014.40;31434.16;56818.89;29509.43;69000.00
1759494960.572515;69834.85;81195.88;89222.24;110876.11;100738.45;51065.69;31785.08;55264.16;31119.11;69554.87
1759494960.685507;65466.02;76999.99;86281.25;109326.55;92037.97;51904.83;32732.69;53075.00;32336.55;70589.95
1759494960.7984262;61882.68;73131.99;81790.32;99415.08;76782.89;53075.00;33202.21;52516.14;32699.45;71260.88
1759494960.911461;59089.11;68451.80;77546.95;89085.09;61649.03;54934.25;33440.00;52270.40;33371.85;72236.41
1759494961.024592;58581.40;66410.20;74870.98;80960.00;52639.61;56544.02;33611.11;52577.82;33887.09;74044.77
1759494961.137432;58943.39;66323.52;74456.12;81790.32;53961.21;56203.12;34341.46;52639.61;33991.30;74147.27
1759494961.250582;58294.12;66150.68;75289.42;85377.84;57444.44;55197.95;34376.72;52701.50;33852.44;74249.98
1759494961.3635042;57655.18;65721.52;73636.94;81195.88;53200.34;55264.16;34376.72;52701.50;33576.80;74147.27
1759494961.476442;57304.57;63151.22;70589.95;68542.72;46770.99;56887.91;33714.29;52331.69;33405.90;75500.01
1759494961.5894248;57374.44;60727.28;62830.50;55197.95;43903.44;58581.40;33134.64;51602.94;33337.84;76137.26
1759494961.702535;58653.54;57796.29;49899.43;41354.43;44340.21;58222.62;33000.00;49842.10;33440.00;77767.43
1759494961.81541;59751.35;56339.13;41488.37;39875.00;44832.34;57165.19;32666.26;47891.40;32966.45;76999.99
1759494961.928422;59529.41;56000.00;40088.22;39705.48;45941.18;57095.69;32435.05;47087.42;32866.02;76459.02
1759494962.041701;59825.61;55730.80;39494.88;39077.97;46509.50;57304.57;32402.18;46250.00;32666.26;76244.27
1759494962.154452;58725.80;55596.90;39663.24;39077.97;45838.86;56750.00;32173.18;46095.24;32467.96;75605.64
1759494962.267356;57584.82;54025.31;40302.91;39663.24;45432.63;57165.19;32140.63;46250.00;32467.96;75079.75
1759494962.380651;55463.46;56203.12;44389.10;43093.93;44389.10;57234.82;32140.63;46928.84;32402.18;74975.25
1759494962.4934678;54089.52;59308.66;60575.63;61493.98;46457.45;56407.31;32435.05;48769.84;32765.96;74559.50
1759494962.606617;56681.22;63555.57;70305.32;87332.51;58151.25;55197.95;33714.29;50653.23;33202.21;73840.41
1759494962.719439;59235.34;70399.98;85377.84;111664.69;93648.25;53263.16;35382.17;52087.16;33921.79;74044.77
1759494962.8323798;66323.52;77878.04;99743.22;138875.00;123541.16;53200.34;35898.46;53326.09;34235.96;74147.27
1759494962.945421;74456.12;86281.25;106884.09;158903.56;143302.72;54477.07;36882.36;54153.84;34553.67;73840.41
1759494963.058414;78099.98;92764.32;109710.54;174274.45;155692.28;59603.25;37622.77;54347.45;34518.20;72931.51
1759494963.171363;77108.91;95152.16;112062.49;182285.73;161857.17;66933.87;37940.12;53961.21;34376.72;72731.86
1759494963.284457;74352.93;97324.51;115963.27;187025.50;166867.92;75817.59;37308.76;54025.31;34200.88;72137.93
1759494963.3973792;72433.96;96695.66;117674.44;189976.42;167264.70;81670.88;36805.48;52639.61;33852.44;71260.88
1759494963.5103989;71357.52;95457.64;117674.44;190476.36;167264.70;81670.88;36348.45;52516.14;33852.44;70780.65
1759494963.623383;70116.55;90612.51;117027.80;189478.83;164521.75;80027.19;36122.58;52087.16;33474.14;70972.15
1759494963.736643;70022.46;94848.27;113473.66;185103.44;158179.95;74766.93;35787.04;51602.94;33303.87;71260.88
1759494963.849327;69741.34;92618.31;112865.26;180449.45;151250.02;65807.02;35309.15;51006.48;33236.05;71260.88
1759494963.96248;71454.37;89774.20;109326.55;172999.95;144833.30;57095.69;34624.76;50477.88;33303.87;71648.66
1759494964.075396;70685.20;86021.59;103824.02;166472.80;137451.34;50245.39;33991.30;50014.40;33337.84;72039.66
1759494964.1884348;68816.53;81551.72;96073.41;152932.03;124250.04;47675.17;33542.54;50072.01;33542.54;72731.86
1759494964.3014379;68000.00;74870.98;86021.59;131214.27;111863.29;48054.44;33168.40;50653.23;33852.44;73636.94
1759494964.4144042;63636.89;69648.01;77657.07;105245.75;95764.72;49443.30;32765.96;50361.45;33921.79;73942.48
1759494964.527416;60198.89;64458.73;70305.32;82391.65;77327.45;51184.40;32336.55;50245.39;33679.85;74663.10
1759494964.640509;57234.82;60500.01;61339.51;67198.03;57725.67;52825.59;32043.19;49499.99;33679.85;74766.93
1759494964.753383;55596.90;58294.12;57026.31;59382.11;52825.59;53012.50;32140.63;49556.79;33645.46;74975.25
1759494964.8664162;55131.86;58581.40;57095.69;60198.89;52887.79;52331.69;32010.79;49556.79;33611.11;74352.93
1759494964.9793768;55396.91;58943.39;58943.39;67463.77;57304.57;50888.35;32043.19;49443.30;33371.85;74147.27
1759494965.0923488;56135.30;59455.69;60273.96;73232.55;61804.65;50072.01;31881.58;49330.16;33033.60;73535.52
1759494965.205339;57095.69;60123.96;61493.98;75817.59;66237.02;49330.16;31785.08;49048.89;32899.45;73031.64
1759494965.318329;58008.89;60651.39;61262.48;78771.83;71648.66;48714.29;31720.93;48992.91;32566.93;72433.96
1759494965.431413;59016.19;61032.26;61726.77;78434.77;75605.64;48382.82;31688.92;48603.45;32238.41;72039.66
1759494965.5444732;60273.96;61416.67;62196.26;78211.34;77767.43;47945.66;31561.23;48382.82;32043.19;71746.10
1759494965.657386;60123.96;61339.51;61960.86;76459.02;77988.89;47729.11;31529.41;48273.02;31913.82;71260.88
1759494965.770386;60500.01;61185.60;60955.81;72039.66;75817.59;47567.56;31561.23;48108.95;31849.38;71454.37
1759494965.883337;60123.96;60955.81;60273.96;70494.88;73738.56;47406.77;31402.49;48000.01;31688.92;71357.52
1759494965.996439;59974.52;61108.86;59899.99;69000.00;72931.51;47460.29;31434.16;47783.12;31720.93;71164.44
1759494966.109374;59677.24;61108.86;59825.61;72039.66;74249.98;47193.55;31497.63;47460.29;31625.00;71260.88
1759494966.2224698;61032.26;62512.19;66323.52;90612.51;86673.09;47140.44;31656.94;47675.17;31656.94;71357.52
1759494966.335331;66150.68;67820.55;74456.12;111466.66;104887.32;47353.34;32271.08;48992.91;31561.23;71068.20
1759494966.44831;72831.58;77108.91;87732.02;133595.81;125205.91;49842.10;32866.02;50419.62;31752.98;70022.46
1759494966.561343;76891.33;85505.97;102262.08;157462.11;140617.33;61416.67;32899.45;51006.48;31497.63;69554.87
1759494966.6744199;77878.04;92037.97;109326.55;174274.45;153614.03;79567.09;32932.92;50361.45;31497.63;69000.00
1759494966.7872791;75605.64;99088.70;118765.63;186060.03;162989.77;92618.31;33100.92;49899.43;31561.23;68542.72
1759494966.900502;72335.08;102778.40;124965.77;193526.25;167663.16;100571.45;33508.32;49386.68;31625.00;68542.72
1759494967.0133371;70399.98;103299.03;123541.16;196135.66;166472.80;103299.03;33576.80;49217.39;31656.94;68270.55
1759494967.1264179;67910.19;104000.00;122143.98;195084.41;168868.64;102778.40;33474.14;49217.39;31087.80;67910.19
1759494967.239359;68270.55;102605.81;122143.98;191990.44;166079.34;99088.70;33236.05;49443.30;30900.76;68270.55
1759494967.352475;67021.75;101580.27;117242.68;187511.59;158903.56;93204.59;32932.92;48769.84;30962.96;68361.09
1759494967.465298;67375.01;100238.78;117458.22;182750.00;154301.36;83491.82;32732.69;48714.29;31056.54;68725.08
1759494967.578351;66584.06;99578.93;118327.12;179093.78;148625.03;73942.48;32533.90;48548.16;31276.17;68908.17
1759494967.6913438;66410.20;100073.15;118765.63;178200.05;146707.91;68180.19;32633.11;49217.39;31497.63;69000.00
1759494967.804388;65978.51;99251.67;118985.91;177314.20;142999.97;65043.48;32566.93;49443.30;31720.93;69461.92
1759494967.91737;66150.68;99088.70;119206.90;174274.45;142397.78;62750.70;32467.96;49613.66;31752.98;69092.01
1759494968.030355;65892.68;98602.40;118765.63;173422.94;140324.31;60349.17;32205.77;49956.87;31849.38;69648.01
1759494968.143314;65636.19;96852.24;117242.68;172578.80;135225.17;55596.90;31946.11;50947.37;31817.21;69648.01
1759494968.2563388;65978.51;95457.64;116387.12;158541.03;127402.99;48825.47;31881.58;51542.86;32140.63;69834.85
1759494968.3692732;65636.19;92327.40;113473.66;149927.50;121227.34;48825.47;31946.11;50653.23;32666.26;70685.20
1759494968.4823081;66323.52;89359.72;108376.29;140617.33;112865.26;51542.86;31849.38;49842.10;32799.27;71068.20
1759494968.595403;67552.69;84868.34;108187.89;133327.56;105066.28;53326.09;32043.19;49443.30;33168.40;72039.66
1759494968.708519;67198.03;83368.40;105606.22;130694.91;100571.45;53833.33;32173.18;49104.97;33371.85;72236.41
1759494968.821312;66497.04;81432.84;102951.47;127900.17;98120.00;54477.07;32271.08;48881.20;33303.87;72236.41
1759494968.934276;66933.87;78997.77;100738.45;124965.77;95152.16;54803.06;32238.41;48769.84;33100.92;72039.66
1759494969.0472472;67375.01;75817.59;96852.24;118985.91;89085.09;54672.33;31978.43;48658.82;32866.02;72433.96
1759494969.160442;66933.87;73535.52;92182.51;110485.30;81910.02;54868.61;31720.93;48714.29;32666.26;72632.35
1759494969.273212;65296.51;70972.15;87865.84;102433.71;74663.10;55065.88;31688.92;48603.45;32566.93;72236.41
1759494969.386273;63718.37;69369.16;85505.97;97009.25;68542.72;55330.48;31497.63;48603.45;32369.35;72433.96
1759494969.499279;62591.54;67910.19;81910.02;91178.39;63070.81;55000.01;31497.63;48825.47;32467.96;72632.35
1759494969.612396;61185.60;66584.06;78434.77;88404.39;60424.53;55000.01;31625.00;48992.91;32402.18;73232.55
1759494969.725371;59751.35;64375.84;76137.26;86281.25;57937.89;54803.06;31849.38;49161.14;32566.93;73131.99
1759494969.838305;59455.69;64045.86;75184.48;86542.16;57374.44;55000.01;31946.11;49048.89;32866.02;73840.41
1759494969.951294;58798.21;63393.36;74456.12;82755.80;54672.33;54607.13;31946.11;48992.91;32832.62;74147.27
1759494970.064302;57655.18;62432.99;73535.52;77437.08;51125.00;55330.48;31785.08;48658.82;32699.45;74352.93
1759494970.177334;56475.61;61882.68;69276.59;69834.85;48492.96;54607.13;31688.92;48382.82;32566.93;73738.56
1759494970.290263;54282.80;59529.41;60424.53;55932.53;49556.79;53263.16;31817.21;48273.02;32075.63;72731.86
1759494970.403414;53515.50;58581.40;54347.45;42350.00;52639.61;52148.14;32205.77;48603.45;32010.79;72831.58
1759494970.516371;53452.26;57867.03;47140.44;38666.67;55396.91;49613.66;32238.41;48992.91;31402.49;71843.75
1759494970.629288;54153.84;56750.00;35972.97;38140.18;58080.00;47513.88;32205.77;49217.39;30931.84;71941.61
1759494970.742357;55065.88;56407.31;36047.68;37230.77;58008.89;46353.57;32075.63;48992.91;30438.88;71551.41
1759494970.855325;56067.59;56067.59;37701.79;37980.02;56475.61;46353.57;31946.11;48658.82;29985.00;71068.20
1759494970.968301;56544.02;55730.80;38585.07;38871.62;55065.88;46301.75;31849.38;47621.32;29568.40;70685.20
1759494971.081322;56818.89;55530.12;39960.11;39790.12;54218.27;46876.14;31913.82;47087.42;29509.43;70780.65
1759494971.1943119;57234.82;55131.86;39917.52;39960.11;53769.55;47034.48;31785.08;47140.44;29538.90;70305.32
1759494971.3073049;57374.44;54934.25;39663.24;40173.92;53389.12;46928.84;31817.21;47246.73;29274.90;70876.30
1759494971.4204988;56957.05;54868.61;39875.00;40216.86;52887.79;46823.53;31817.21;47246.73;29187.50;70780.65
1759494971.533238;56818.89;55197.95;39960.11;40259.85;52393.07;47300.00;31817.21;47246.73;29187.50;70685.20
1759494971.6464362;56544.02;54412.21;39285.71;39705.48;51904.83;46981.62;31720.93;47837.21;28984.72;70589.95
1759494971.759207;56339.13;54282.80;38666.67;39285.71;51482.87;46509.50;31529.41;49048.89;28898.31;70210.84
1759494971.872284;56407.31;54672.33;38301.20;39663.24;51303.50;46043.81;31339.25;50129.71;28898.31;70022.46
1759494971.9853199;56887.91;55264.16;38382.03;42212.41;54282.80;47460.29;31213.23;49842.10;29013.59;69741.34
1759494972.098314;60049.17;56203.12;40955.98;46928.84;70399.98;51482.87;31119.11;49556.79;28927.08;69741.34
1759494972.211315;62750.70;58581.40;43424.83;60879.49;91893.80;58080.00;30900.76;49161.14;28783.54;70022.46
1759494972.324321;65212.00;61804.65;46770.99;76891.33;108000.02;63963.75;30653.42;48714.29;28697.81;69648.01
1759494972.437258;67375.01;65043.48;49842.10;87598.53;116387.12;69648.01;30408.38;48658.82;28555.55;69554.87
1759494972.550369;68451.80;67109.80;52087.16;95918.86;118765.63;72533.05;30500.00;48327.87;28301.51;69648.01
1759494972.6632938;69648.01;68633.80;53642.32;97324.51;120322.27;73333.33;30256.38;48163.55;28301.51;69554.87
1759494972.7763221;69184.21;68451.80;53200.34;95457.64;118765.63;72137.93;30347.47;48218.24;28161.47;69648.01
1759494972.889455;68816.53;67375.01;51602.94;90331.68;113882.33;69648.01;30286.71;48108.95;28105.68;69554.87
1759494973.002678;67198.03;66150.68;50129.71;86151.26;108754.73;65721.52;30226.09;48000.01;28077.82;69834.85
1759494973.115493;65721.52;64210.54;47300.00;75923.92;97960.05;61032.26;30195.83;47406.77;28133.56;69648.01
1759494973.228718;63718.37;61804.65;42859.61;56407.31;80027.19;54803.06;30347.47;47567.56;28077.82;69928.56
1759494973.341402;62117.64;58943.39;40173.92;43759.13;63636.89;50187.50;30347.47;48273.02;28245.40;69648.01
1759494973.4544299;60879.49;57584.82;38995.26;41354.43;56544.02;48273.02;30530.61;48658.82;28105.68;70116.55
1759494973.567391;60123.96;56887.91;38830.52;41221.05;53769.55;47621.32;30500.00;48769.84;28022.21;70116.55
1759494973.680414;59825.61;56339.13;38625.85;41803.11;53012.50;47087.42;30256.38;48881.20;27939.02;70210.84
1759494973.793427;59603.25;56612.56;38220.59;42075.39;52763.49;46405.47;30105.26;48548.16;27939.02;69834.85
1759494973.906452;58870.73;56612.56;37820.71;41938.97;52454.55;45483.14;30317.07;48437.84;28077.82;69834.85
1759494974.0194361;58870.73;56475.61;37741.38;41938.97;52639.61;44832.34;30377.91;47621.32;28077.82;70494.88
1759494974.132628;58725.80;56407.31;37465.35;41132.45;52148.14;43663.26;30165.61;48492.96;28050.00;70210.84
1759494974.245409;58870.73;56135.30;37036.70;40389.20;51482.87;42673.37;30195.83;49161.14;28022.21;69834.85
1759494974.3584142;59162.16;56067.59;37036.70;40173.92;50947.37;42075.39;30195.83;49613.66;27966.72;69928.56
1759494974.471602;58509.39;55730.80;36197.67;39705.48;50711.87;41938.97;30286.71;48825.47;28105.68;69276.59
1759494974.584428;58437.50;55596.90;36235.29;39705.48;50245.39;41577.98;30684.21;48218.24;28077.82;69461.92
1759494974.697379;58798.21;55797.93;37075.41;40259.85;50477.88;42396.00;31150.44;47783.12;28161.47;69461.92
1759494974.810741;59089.11;56135.30;37900.27;40519.09;50711.87;43093.93;31497.63;47783.12;28273.44;69369.16
1759494974.923376;58725.80;55932.53;38180.36;40346.03;50947.37;42906.34;31881.58;47729.11;28329.61;69648.01
1759494975.0365329;58653.54;56475.61;38341.59;40780.49;50947.37;43188.13;32369.35;47675.17;28442.33;69648.01
1759494975.1493702;59235.34;56612.56;40736.77;42212.41;51065.69;43711.17;32732.69;47193.55;28357.74;69741.34
1759494975.262422;60049.17;57444.44;44683.94;47300.00;52209.22;44585.37;32600.00;46718.54;28442.33;69554.87
1759494975.375401;60803.32;59089.11;52209.22;59974.52;59677.24;45181.20;33067.24;45838.86;28697.81;69461.92
1759494975.48843;61882.68;61108.86;59899.99;72335.08;72039.66;45787.82;32666.26;45838.86;28984.72;69741.34
1759494975.601401;63881.80;64791.91;69184.21;84868.34;84995.26;46405.47;33000.00;45736.85;29187.50;69554.87
1759494975.714371;64959.46;67286.43;75289.42;95764.72;92764.32;46718.54;33542.54;46509.50;29158.43;69648.01
1759494975.827446;67021.75;69554.87;82030.02;107439.63;100073.15;46928.84;33611.11;46928.84;29480.00;69461.92
1759494975.940459;69461.92;73131.99;86673.09;117891.31;107812.70;47034.48;33645.46;47193.55;29480.00;69276.59
1759494976.053387;73031.64;80027.19;92910.70;137734.06;117891.31;48382.82;34060.99;47621.32;29568.40;69369.16
