FrameIndex;EpochTime;Marker
513;1759494966.7048683;
514;1759494966.7374654;
515;1759494966.7860844;
516;1759494966.8166447;
517;1759494966.8462446;
518;1759494966.8795369;
519;1759494966.9136803;
520;1759494966.945904;
521;1759494966.9763763;
522;1759494967.008825;
523;1759494967.040097;
524;1759494967.0722263;
525;1759494967.1044185;
526;1759494967.1363487;
527;1759494967.1959157;
528;1759494967.2174897;
529;1759494967.2479239;
530;1759494967.2821312;
531;1759494967.309656;
532;1759494967.3435833;
533;1759494967.3826895;
534;1759494967.408463;
535;1759494967.4400055;
536;1759494967.4743242;
537;1759494967.5034878;
538;1759494967.5396185;
539;1759494967.586463;
540;1759494967.6182544;
541;1759494967.6497161;
542;1759494967.6810524;
543;1759494967.7124295;
544;1759494967.7454712;
545;1759494967.7793963;
546;1759494967.8120618;
547;1759494967.8448706;
548;1759494967.8706954;
549;1759494967.9043443;
550;1759494967.9357524;
551;1759494967.9841294;
552;1759494968.016502;
553;1759494968.0557463;
554;1759494968.0835123;
555;1759494968.1131835;
556;1759494968.1452172;
557;1759494968.1780045;
558;1759494968.2104669;
559;1759494968.2402084;
560;1759494968.2742548;
561;1759494968.3038433;
562;1759494968.3348322;
563;1759494968.3857536;
564;1759494968.4154427;
565;1759494968.4497435;
566;1759494968.4805229;
567;1759494968.5133283;
568;1759494968.5450387;
569;1759494968.5770466;
570;1759494968.6099403;
571;1759494968.6414652;
572;1759494968.6738787;
573;1759494968.7062123;
574;1759494968.737048;
575;1759494968.7864885;
576;1759494968.8196282;
577;1759494968.8497286;
578;1759494968.8811796;
579;1759494968.911082;
580;1759494968.9463663;
581;1759494968.9775639;
582;1759494969.010327;
583;1759494969.042549;
584;1759494969.0731816;
585;1759494969.1048505;
586;1759494969.1399593;
587;1759494969.1837504;
588;1759494969.2165458;
589;1759494969.2476728;
590;1759494969.2820988;
591;1759494969.3152885;
592;1759494969.3440764;
593;1759494969.3758502;
594;1759494969.4053555;
595;1759494969.4397476;
596;1759494969.4704788;
597;1759494969.5027084;
598;1759494969.5360045;
599;1759494969.5853;
600;1759494969.6171155;
601;1759494969.6474555;
602;1759494969.6821237;
603;1759494969.7136855;
604;1759494969.7443225;
605;1759494969.7807937;
606;1759494969.8092065;
607;1759494969.8428802;
608;1759494969.872459;
609;1759494969.905607;
610;1759494969.934079;
611;1759494969.9850945;
612;1759494970.0193648;
613;1759494970.048654;
614;1759494970.0827823;
615;1759494970.115408;
616;1759494970.1443894;
617;1759494970.1781719;
618;1759494970.2104986;
619;1759494970.2450097;
620;1759494970.272199;
621;1759494970.3045228;
622;1759494970.3368664;
623;1759494970.383457;
624;1759494970.4177942;
625;1759494970.4496496;
626;1759494970.4796267;
627;1759494970.513727;
628;1759494970.5452664;
629;1759494970.5769236;
630;1759494970.6089723;
631;1759494970.6386166;
632;1759494970.6775098;
633;1759494970.7075057;
634;1759494970.7334213;
635;1759494970.786869;
636;1759494970.8189743;
637;1759494970.8482323;
638;1759494970.882958;
639;1759494970.9100492;
640;1759494970.9455144;
641;1759494970.975585;
642;1759494971.0090916;
643;1759494971.040773;
644;1759494971.072737;
645;1759494971.1089456;
646;1759494971.1341147;
647;1759494971.1846838;
648;1759494971.2157557;
649;1759494971.2482605;
650;1759494971.2816455;
651;1759494971.3171053;
652;1759494971.3449554;
653;1759494971.377266;
654;1759494971.410184;
655;1759494971.442703;
656;1759494971.4722378;
657;1759494971.5049548;
658;1759494971.5391448;
659;1759494971.5853863;
660;1759494971.6163096;
661;1759494971.64783;
662;1759494971.6817918;
663;1759494971.7142189;
664;1759494971.7499275;
665;1759494971.7771206;
666;1759494971.809514;
667;1759494971.83826;
668;1759494971.8727162;
669;1759494971.9054039;
670;1759494971.9368978;
671;1759494971.9889104;
672;1759494972.018854;
673;1759494972.04523;
674;1759494972.0778272;
675;1759494972.1127648;
676;1759494972.14275;
677;1759494972.1782122;
678;1759494972.2090821;
679;1759494972.2416902;
680;1759494972.2730572;
681;1759494972.304608;
682;1759494972.3381388;
683;1759494972.390112;
684;1759494972.422528;
685;1759494972.4493577;
686;1759494972.4802766;
687;1759494972.5122666;
688;1759494972.5459046;
689;1759494972.576795;
690;1759494972.6089408;
691;1759494972.640004;
692;1759494972.6735163;
693;1759494972.7044277;
694;1759494972.7352436;
695;1759494972.7856705;
696;1759494972.8169262;
697;1759494972.8502734;
698;1759494972.8806145;
699;1759494972.9117305;
700;1759494972.9430115;
701;1759494972.9755664;
702;1759494973.0085363;
703;1759494973.0402784;
704;1759494973.0773618;
705;1759494973.1025462;
706;1759494973.1377876;
707;1759494973.1869855;
708;1759494973.2190695;
709;1759494973.2482336;
710;1759494973.2839785;
711;1759494973.3103616;
712;1759494973.342367;
713;1759494973.3759286;
714;1759494973.4096649;
715;1759494973.437391;
716;1759494973.473087;
717;1759494973.5061657;
718;1759494973.536416;
719;1759494973.5852828;
720;1759494973.61489;
721;1759494973.649891;
722;1759494973.6823835;
723;1759494973.7208977;
724;1759494973.74475;
725;1759494973.7775598;
726;1759494973.8094378;
727;1759494973.8403945;
728;1759494973.8690374;
729;1759494973.903966;
730;1759494973.9397163;
731;1759494973.985158;
732;1759494974.0175526;
733;1759494974.04971;
734;1759494974.077904;
735;1759494974.1131341;
736;1759494974.1483715;
737;1759494974.1774542;
738;1759494974.2055688;
739;1759494974.240042;
740;1759494974.2718894;
741;1759494974.3055189;
742;1759494974.339289;
743;1759494974.3887577;
744;1759494974.4168484;
745;1759494974.4460042;
746;1759494974.4820414;
747;1759494974.5130372;
748;1759494974.5454173;
749;1759494974.5796857;
750;1759494974.6068482;
751;1759494974.6418984;
752;1759494974.6736555;
753;1759494974.7055693;
754;1759494974.7355766;
755;1759494974.78336;
756;1759494974.8218637;
757;1759494974.8505104;
758;1759494974.8813486;
759;1759494974.9118414;
760;1759494974.9436681;
761;1759494974.9764981;
762;1759494975.0084317;
763;1759494975.041384;
764;1759494975.0712855;
765;1759494975.102485;
766;1759494975.137669;
767;1759494975.1849535;
768;1759494975.2159464;
769;1759494975.2558894;
770;1759494975.281157;
771;1759494975.3119311;
772;1759494975.3455832;
773;1759494975.379012;
774;1759494975.4093404;
775;1759494975.4412997;
776;1759494975.4723911;
777;1759494975.5065343;
778;1759494975.5390637;
779;1759494975.5871425;
780;1759494975.616434;
781;1759494975.647557;
782;1759494975.678652;
783;1759494975.7109528;
784;1759494975.7454822;
785;1759494975.775225;
786;1759494975.8096695;
787;1759494975.8424706;
788;1759494975.8726306;
789;1759494975.9095054;
790;1759494975.9373453;
791;1759494975.9847355;
792;1759494976.0170736;
793;1759494976.0488071;
794;1759494976.081044;
795;1759494976.116881;
796;1759494976.1420424;
797;1759494976.177484;
798;1759494976.2100463;
799;1759494976.2416267;
800;1759494976.2726557;
801;1759494976.3018632;
802;1759494976.3395507;
803;1759494976.3842535;
804;1759494976.4167798;
805;1759494976.448224;
806;1759494976.4826055;
807;1759494976.5141046;
808;1759494976.547958;
809;1759494976.5765758;
810;1759494976.6092808;
811;1759494976.6413093;
812;1759494976.6745138;
813;1759494976.7064507;
814;1759494976.7358088;
815;1759494976.7903993;
816;1759494976.8170223;
817;1759494976.8463407;
818;1759494976.8807223;
819;1759494976.9127824;
820;1759494976.9459085;
821;1759494976.9830906;
822;1759494977.0088894;
823;1759494977.041222;
824;1759494977.0690048;
825;1759494977.103249;
826;1759494977.1366277;
827;1759494977.1848652;
828;1759494977.2192235;
829;1759494977.247855;
830;1759494977.2807815;
831;1759494977.3118942;
832;1759494977.343503;
833;1759494977.3759153;
834;1759494977.4070966;
835;1759494977.4433632;
836;1759494977.4720337;
837;1759494977.505298;
838;1759494977.5375693;
839;1759494977.5825956;
840;1759494977.6155787;
841;1759494977.6491427;
842;1759494977.6832082;
843;1759494977.7113004;
844;1759494977.7446177;
845;1759494977.773684;
846;1759494977.8095157;
847;1759494977.8381877;
848;1759494977.8740628;
849;1759494977.9041765;
850;1759494977.9368808;
851;1759494977.9858198;
852;1759494978.018665;
853;1759494978.0501003;
854;1759494978.085558;
855;1759494978.110838;
856;1759494978.1433437;
857;1759494978.1762507;
858;1759494978.205433;
859;1759494978.2391758;
860;1759494978.2734964;
861;1759494978.3087063;
862;1759494978.3356423;
863;1759494978.3868704;
864;1759494978.4189794;
865;1759494978.4474223;
866;1759494978.483476;
867;1759494978.5144265;
868;1759494978.5455532;
869;1759494978.5766494;
870;1759494978.6100557;
871;1759494978.6423306;
872;1759494978.673923;
873;1759494978.705946;
874;1759494978.7398846;
875;1759494978.7833323;
876;1759494978.8166447;
877;1759494978.844695;
878;1759494978.8804674;
879;1759494978.9144778;
880;1759494978.9483638;
881;1759494978.9777248;
882;1759494979.0061069;
883;1759494979.0414414;
884;1759494979.071018;
885;1759494979.1062393;
886;1759494979.1383157;
887;1759494979.188611;
888;1759494979.2165577;
889;1759494979.2486606;
890;1759494979.2832613;
891;1759494979.3144505;
892;1759494979.3477147;
893;1759494979.3785205;
894;1759494979.4088519;
895;1759494979.4409387;
896;1759494979.4715424;
897;1759494979.5040703;
898;1759494979.536222;
899;1759494979.587573;
900;1759494979.618548;
901;1759494979.6493788;
902;1759494979.6806006;
903;1759494979.7118447;
904;1759494979.7447827;
905;1759494979.7763813;
906;1759494979.8098125;
907;1759494979.8453689;
908;1759494979.871415;
909;1759494979.9057822;
910;1759494979.934218;
911;1759494979.9860225;
912;1759494980.0173373;
913;1759494980.0537114;
914;1759494980.078804;
915;1759494980.112915;
916;1759494980.1425502;
917;1759494980.1761994;
918;1759494980.208705;
919;1759494980.2407215;
920;1759494980.2763822;
921;1759494980.3052375;
922;1759494980.3386772;
923;1759494980.3859992;
924;1759494980.4178002;
925;1759494980.4483979;
926;1759494980.4802783;
927;1759494980.5107527;
928;1759494980.545522;
929;1759494980.577966;
930;1759494980.609011;
931;1759494980.6413813;
932;1759494980.6721795;
933;1759494980.7071424;
934;1759494980.7360396;
935;1759494980.784704;
936;1759494980.8133545;
937;1759494980.8446085;
938;1759494980.8819742;
939;1759494980.911472;
940;1759494980.9439044;
941;1759494980.9754221;
942;1759494981.0103674;
943;1759494981.0408823;
944;1759494981.0735986;
945;1759494981.1045403;
946;1759494981.1390712;
947;1759494981.1852293;
948;1759494981.212807;
949;1759494981.246191;
950;1759494981.2799127;
951;1759494981.3131032;
952;1759494981.349101;
953;1759494981.3801541;
954;1759494981.4086602;
955;1759494981.440692;
956;1759494981.4724383;
957;1759494981.505797;
958;1759494981.5362287;
959;1759494981.5859318;
960;1759494981.6157467;
961;1759494981.654406;
962;1759494981.679892;
963;1759494981.7094457;
964;1759494981.7447207;
965;1759494981.7777176;
966;1759494981.8051832;
967;1759494981.8392973;
968;1759494981.8731863;
969;1759494981.9042764;
970;1759494981.9355605;
971;1759494981.9838154;
972;1759494982.020225;
973;1759494982.0468187;
974;1759494982.0779018;
975;1759494982.1134136;
976;1759494982.1460235;
977;1759494982.1758852;
978;1759494982.2086966;
979;1759494982.241157;
980;1759494982.2702127;
981;1759494982.3043756;
982;1759494982.3342555;
983;1759494982.3844588;
984;1759494982.4168425;
985;1759494982.4642556;
986;1759494982.4858608;
987;1759494982.5106852;
988;1759494982.5442238;
989;1759494982.5767367;
990;1759494982.6090574;
991;1759494982.637849;
992;1759494982.6731632;
993;1759494982.7035265;
994;1759494982.7364326;
995;1759494982.7877297;
996;1759494982.8159478;
997;1759494982.8453243;
998;1759494982.8860042;
999;1759494982.9120088;
1000;1759494982.9433634;
1001;1759494982.9779217;
1002;1759494983.0085757;
1003;1759494983.038336;
1004;1759494983.0730326;
1005;1759494983.1094413;
1006;1759494983.136066;
1007;1759494983.1845546;
1008;1759494983.2178326;
1009;1759494983.2489474;
1010;1759494983.2806017;
1011;1759494983.3160505;
1012;1759494983.3437166;
1013;1759494983.376586;
1014;1759494983.4084146;
1015;1759494983.4407785;
1016;1759494983.4706094;
1017;1759494983.5037515;
1018;1759494983.5375652;
1019;1759494983.58521;
1020;1759494983.618197;
1021;1759494983.6486733;
1022;1759494983.6788628;
1023;1759494983.7112854;
1024;1759494983.7472792;
1025;1759494983.7776291;
1026;1759494983.8083594;
1027;1759494983.8394475;
1028;1759494983.8729157;
1029;1759494983.9055805;
1030;1759494983.9379776;
1031;1759494983.9904284;
1032;1759494984.0173333;
1033;1759494984.047225;
1034;1759494984.0763602;
1035;1759494984.1110327;
1036;1759494984.140766;
1037;1759494984.1766307;
1038;1759494984.2098653;
1039;1759494984.2352483;
1040;1759494984.275277;
1041;1759494984.3046224;
1042;1759494984.3364723;
1043;1759494984.3846073;
1044;1759494984.4184594;
1045;1759494984.4485185;
1046;1759494984.4809957;
1047;1759494984.509831;
1048;1759494984.5416055;
1049;1759494984.5741982;
1050;1759494984.6078146;
1051;1759494984.6410327;
1052;1759494984.6718936;
1053;1759494984.7041156;
1054;1759494984.734601;
1055;1759494984.7813065;
1056;1759494984.8139615;
1057;1759494984.8504999;
1058;1759494984.8805702;
1059;1759494984.9117222;
1060;1759494984.9440336;
1061;1759494984.9786468;
1062;1759494985.0119383;
1063;1759494985.0377467;
1064;1759494985.0750325;
1065;1759494985.1033952;
1066;1759494985.137247;
1067;1759494985.1861064;
1068;1759494985.2184482;
1069;1759494985.2482922;
1070;1759494985.286808;
1071;1759494985.3112817;
1072;1759494985.3445494;
1073;1759494985.3765976;
1074;1759494985.407997;
1075;1759494985.4396904;
1076;1759494985.469198;
1077;1759494985.508437;
1078;1759494985.536438;
1079;1759494985.5846195;
1080;1759494985.61618;
1081;1759494985.650231;
1082;1759494985.6829073;
1083;1759494985.7204113;
1084;1759494985.7459457;
1085;1759494985.7772083;
1086;1759494985.8076818;
1087;1759494985.8405547;
1088;1759494985.8724203;
1089;1759494985.9056892;
1090;1759494985.938228;
1091;1759494985.9866617;
1092;1759494986.018694;
1093;1759494986.0471628;
1094;1759494986.0815735;
1095;1759494986.112046;
1096;1759494986.1468456;
1097;1759494986.1762516;
1098;1759494986.2087607;
1099;1759494986.2413867;
1100;1759494986.2737138;
1101;1759494986.3057787;
1102;1759494986.3342097;
1103;1759494986.3935556;
1104;1759494986.4238596;
1105;1759494986.4486742;
1106;1759494986.479489;
1107;1759494986.5130615;
1108;1759494986.544871;
1109;1759494986.5770109;
1110;1759494986.6081998;
1111;1759494986.6387594;
1112;1759494986.6722825;
1113;1759494986.7044759;
1114;1759494986.7360413;
1115;1759494986.7866545;
1116;1759494986.8243062;
1117;1759494986.8494976;
1118;1759494986.88028;
1119;1759494986.919007;
1120;1759494986.942152;
1121;1759494986.9774015;
1122;1759494987.010648;
1123;1759494987.044842;
1124;1759494987.0714514;
1125;1759494987.1053424;
1126;1759494987.135401;
1127;1759494987.185553;
1128;1759494987.21649;
1129;1759494987.2515535;
1130;1759494987.2802093;
1131;1759494987.3094637;
1132;1759494987.347102;
1133;1759494987.3755531;
1134;1759494987.4095204;
1135;1759494987.4405897;
1136;1759494987.4769242;
1137;1759494987.5073357;
1138;1759494987.53811;
1139;1759494987.586145;
1140;1759494987.615168;
1141;1759494987.6482334;
1142;1759494987.683163;
1143;1759494987.7119577;
1144;1759494987.7448392;
1145;1759494987.7757766;
1146;1759494987.8044736;
1147;1759494987.8363078;
1148;1759494987.8708606;
1149;1759494987.9056127;
1150;1759494987.9301782;
1151;1759494987.9815996;
1152;1759494988.0128195;
1153;1759494988.0440989;
1154;1759494988.0768654;
1155;1759494988.1137369;
1156;1759494988.1445668;
1157;1759494988.1760652;
1158;1759494988.2082803;
1159;1759494988.241838;
1160;1759494988.274832;
1161;1759494988.3025036;
1162;1759494988.3407412;
1163;1759494988.3859887;
1164;1759494988.416586;
1165;1759494988.4505384;
1166;1759494988.478085;
1167;1759494988.512075;
1168;1759494988.545792;
1169;1759494988.5762577;
1170;1759494988.6058478;
1171;1759494988.6384647;
1172;1759494988.674822;
