FrameIndex;EpochTime;Marker
318;1759494823.4623432;
319;1759494823.4937449;
320;1759494823.525169;
321;1759494823.5590754;
322;1759494823.5905735;
323;1759494823.618797;
324;1759494823.6525514;
325;1759494823.6864936;
326;1759494823.7343702;
327;1759494823.7703552;
328;1759494823.7935066;
329;1759494823.8293002;
330;1759494823.858131;
331;1759494823.8905303;
332;1759494823.925003;
333;1759494823.9571683;
334;1759494823.989946;
335;1759494824.0189042;
336;1759494824.0547493;
337;1759494824.087059;
338;1759494824.1329548;
339;1759494824.165187;
340;1759494824.1967168;
341;1759494824.2296004;
342;1759494824.2600873;
343;1759494824.292282;
344;1759494824.325461;
345;1759494824.3566477;
346;1759494824.390462;
347;1759494824.4192348;
348;1759494824.4539018;
349;1759494824.4824092;
350;1759494824.53279;
351;1759494824.5634096;
352;1759494824.596745;
353;1759494824.6356165;
354;1759494824.6618452;
355;1759494824.6933138;
356;1759494824.7239583;
357;1759494824.756328;
358;1759494824.7907116;
359;1759494824.8188567;
360;1759494824.854614;
361;1759494824.8840637;
362;1759494824.9305658;
363;1759494824.9640815;
364;1759494824.9932923;
365;1759494825.0263696;
366;1759494825.0624084;
367;1759494825.093388;
368;1759494825.1269841;
369;1759494825.1575806;
370;1759494825.1908052;
371;1759494825.2220988;
372;1759494825.2523458;
373;1759494825.2879128;
374;1759494825.3316524;
375;1759494825.362198;
376;1759494825.3965545;
377;1759494825.431435;
378;1759494825.4608696;
379;1759494825.4950497;
380;1759494825.526021;
381;1759494825.556487;
382;1759494825.5890698;
383;1759494825.6221187;
384;1759494825.6531577;
385;1759494825.6860218;
386;1759494825.7407608;
387;1759494825.7659695;
388;1759494825.7983305;
389;1759494825.8280814;
390;1759494825.8581476;
391;1759494825.8942468;
392;1759494825.9254196;
393;1759494825.9561334;
394;1759494825.9892673;
395;1759494826.0194788;
396;1759494826.0516002;
397;1759494826.085419;
398;1759494826.1332514;
399;1759494826.1715434;
400;1759494826.1977751;
401;1759494826.2313354;
402;1759494826.2610538;
403;1759494826.2914803;
404;1759494826.3269153;
405;1759494826.3583205;
406;1759494826.3923876;
407;1759494826.4204981;
408;1759494826.4504066;
409;1759494826.4814005;
410;1759494826.5347981;
411;1759494826.5660005;
412;1759494826.6002035;
413;1759494826.628371;
414;1759494826.661288;
415;1759494826.6925924;
416;1759494826.7248037;
417;1759494826.7572613;
418;1759494826.7896826;
419;1759494826.8232758;
420;1759494826.8558557;
421;1759494826.8835382;
422;1759494826.9341335;
423;1759494826.9664721;
424;1759494826.9996753;
425;1759494827.0328937;
426;1759494827.0582056;
427;1759494827.092892;
428;1759494827.1253562;
429;1759494827.1575623;
430;1759494827.1896658;
431;1759494827.2213128;
432;1759494827.257526;
433;1759494827.2839146;
434;1759494827.3335078;
435;1759494827.3663192;
436;1759494827.40015;
437;1759494827.4261534;
438;1759494827.4623094;
439;1759494827.492214;
440;1759494827.526991;
441;1759494827.5577486;
442;1759494827.5859582;
443;1759494827.6197002;
444;1759494827.6544268;
445;1759494827.6881309;
446;1759494827.732498;
447;1759494827.7618687;
448;1759494827.7969894;
449;1759494827.8280318;
450;1759494827.8586519;
451;1759494827.8944194;
452;1759494827.9243836;
453;1759494827.9535892;
454;1759494827.989416;
455;1759494828.020427;
456;1759494828.0536022;
457;1759494828.0842962;
458;1759494828.1426501;
459;1759494828.169088;
460;1759494828.1976082;
461;1759494828.2268486;
